App name,No.,Time,Source,Destination,Protocol,Length
Meet,699,0.014893000000001,172.30.1.250,172.30.1.1,QUIC,104
Meet,700,0.218001999999998,172.30.1.1,172.30.1.250,QUIC,104
Meet,701,0.342702000000003,172.30.1.250,172.30.1.1,QUIC,104
Meet,702,0.431783999999993,172.30.1.250,172.30.1.1,QUIC,332
Meet,703,0.442323999999999,172.30.1.1,172.30.1.250,QUIC,108
Meet,704,0.482523999999998,172.30.1.250,172.30.1.1,QUIC,444
Meet,705,0.492334,172.30.1.1,172.30.1.250,QUIC,108
Meet,706,0.543856000000005,172.30.1.1,172.30.1.250,QUIC,104
Meet,707,0.551322999999996,172.30.1.250,172.30.1.1,QUIC,524
Meet,708,0.560186999999999,172.30.1.1,172.30.1.250,QUIC,108
Meet,709,0.581355000000002,172.30.1.250,172.30.1.1,QUIC,104
Meet,710,0.590237999999999,172.30.1.250,172.30.1.1,QUIC,524
Meet,711,0.599140000000006,172.30.1.1,172.30.1.250,QUIC,108
Meet,712,0.640602000000001,172.30.1.250,172.30.1.1,QUIC,448
Meet,713,0.649472000000003,172.30.1.1,172.30.1.250,QUIC,108
Meet,714,0.683176000000003,172.30.1.1,172.30.1.250,QUIC,556
Meet,715,0.683439000000007,172.30.1.1,172.30.1.250,QUIC,108
Meet,716,0.689929000000006,172.30.1.1,172.30.1.250,QUIC,576
Meet,717,0.690239000000005,172.30.1.1,172.30.1.250,QUIC,108
Meet,718,0.698313999999996,172.30.1.250,172.30.1.1,QUIC,1320
Meet,719,0.698376999999994,172.30.1.250,172.30.1.1,QUIC,652
Meet,720,0.707336999999995,172.30.1.1,172.30.1.250,QUIC,108
Meet,721,0.724103,172.30.1.1,172.30.1.250,STUN,96
Meet,722,0.730396999999996,172.30.1.250,172.30.1.1,QUIC,108
Meet,723,0.730496000000002,172.30.1.250,172.30.1.1,QUIC,108
Meet,724,0.739037999999994,172.30.1.1,172.30.1.250,QUIC,108
Meet,725,0.741264999999999,172.30.1.250,172.30.1.1,QUIC,104
Meet,726,0.761576000000005,172.30.1.250,172.30.1.1,STUN,108
Meet,727,0.774253999999999,172.30.1.1,172.30.1.250,STUN,144
Meet,728,0.776127000000002,172.30.1.1,172.30.1.250,TCP,108
Meet,729,0.795316,172.30.1.1,172.30.1.250,TCP,108
Meet,730,0.816647000000003,172.30.1.250,172.30.1.1,TCP,96
Meet,731,0.816873000000001,172.30.1.1,172.30.1.250,TCP,88
Meet,732,0.816903999999994,172.30.1.250,172.30.1.1,STUN,156
Meet,733,0.816958999999997,172.30.1.1,172.30.1.250,STUN,156
Meet,734,0.817132999999998,172.30.1.1,172.30.1.250,STUN,260
Meet,735,0.817352999999997,172.30.1.250,172.30.1.1,TCP,88
