Timestamp,dl_mcs,dl_n_samples,dl_buffer [bytes],tx_brate downlink [Mbps],tx_pkts downlink,tx_errors downlink (%),dl_cqi,ul_mcs,ul_n_samples,ul_buffer [bytes],rx_brate uplink [Mbps],rx_pkts uplink,rx_errors uplink (%),ul_sinr,phr,sum_requested_prbs,sum_granted_prbs,ul_turbo_iters
1.66751E+12,0,3,0,0.001024,1,0,0.1,0,3,0,0.1,1,0,0,0,0,3,0
1.66751E+12,1.2,10,0,0.0008,2,0,9,12.8182,11,0,0.1,3,0,34.5693,31,0,9,1
1.66751E+12,0,9,0,0.00368,4,0,9,11.875,24,0,0.1,7,0,36.351,31,0,9,1
1.66751E+12,0,3,0,0.001568,1,0,9,13.7143,7,0,0.1,2,0,35.1547,31,0,3,1
1.66751E+12,14,4,0,0.012448,1,0,9,13.7143,7,0,0.1,2,0,34.8489,31,0,12,1
1.66751E+12,13.4,15,0,0.017728,4,0,9,14.1429,21,0,0.1,6,0,34.2382,31,0,18,1
1.66751E+12,14,12,0,0.014432,3,0,9,13.2857,14,0,0.1,4,0,35.6519,31,0,15,1
1.66751E+12,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1.66751E+12,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1.66751E+12,0,0,0,0,0,0,8.83333,0,0,0,0,0,0,0,0,0,0,0
1.66751E+12,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1.66751E+12,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1.66751E+12,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1.66751E+12,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1.66751E+12,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1.66751E+12,11.5,8,0,0.008,2,0,9,14.7857,14,0,0.1,4,0,34.6664,31,0,9,1
1.66751E+12,13.1429,28,0,0.06112,8,0,9,14.9811,53,0,0.65088,15,0,31.9935,31,0,54,1
1.66751E+12,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1.66751E+12,0,0,0,0,0,0,8.83333,0,0,0,0,0,0,0,0,0,0,0
1.66751E+12,0,3,0,0,0,0,9,13.7143,7,0,0.1,2,0,35.4693,31,0,12,1
1.66751E+12,13.1231,65,0,0.183264,19,0,9,15.1098,82,0,0.90208,23,0,32.424,31,11,150,1
1.66751E+12,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1.66751E+12,16.2353,51,0,0.175008,13,0,9,15.4773,88,0,1.19242,25,0,31.5667,31,229,165,1
1.66751E+12,11.5,24,0,0.070976,8,0,9,15.45,60,0,0.772864,17,0,32.0773,31,30,57,1
1.66751E+12,15.75,120,0,0.556032,35,0,9,14.5179,56,0,0.421728,16,0,33.7933,31,473,429,1
1.66751E+12,12,7,0,0.004672,2,0,9,15.3696,46,0,0.61072,13,0,31.6816,31,6,6,1
1.66751E+12,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1.66751E+12,12,10,0,0.031328,3,0,9,14.5714,7,0,0.1,2,0,34.6859,31,13,39,1
1.66751E+12,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1.66751E+12,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1.66751E+12,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1.66751E+12,18,4,0,0.003872,1,0,9,12.8571,7,0,0.1,2,0,35.0336,31,3,3,1
1.66751E+12,15.2069,58,0,0.255392,17,0,9,15.0435,92,0,1.17715,26,0,31.9696,31,279,204,1
1.66751E+12,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1.66751E+12,13.0769,13,0,0.010688,4,0,9,13.2857,14,0,0.1,4,0,35.2082,31,12,12,1
1.66751E+12,16.1957,46,0,0.214624,13,0,9,15.7176,85,0,1.19443,24,0,31.2896,31,306,159,1
1.66751E+12,0,3,0,0.02064,1,0,9,12.4286,7,0,0.1,2,0,35.8974,31,7,18,1
1.66751E+12,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1.66751E+12,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1.66751E+12,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1.66751E+12,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1.66751E+12,0,0,0,0,0,0,9,15.6957,46,144276,0.62224,13,0,31.6609,31,0,0,1
1.66751E+12,11.3571,14,0,0.008896,4,0,8.83333,15.0435,46,0,0.576864,13,0,31.835,31,12,12,1
1.66751E+12,0,3,0,0.001568,1,0,9,13.7143,7,0,0.1,2,0,35.9411,31,3,3,1
1.66751E+12,12.9,10,0,0.00752,3,0,9,12.8571,7,0,0.1,2,0,36.5128,31,9,9,1
1.66751E+12,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1.66751E+12,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1.66751E+12,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1.66751E+12,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1.66751E+12,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1.66751E+12,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1.66751E+12,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1.66751E+12,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1.66751E+12,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1.66751E+12,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1.66751E+12,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1.66751E+12,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1.66751E+12,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1.66751E+12,0,0,0,0,0,0,9,15.8205,39,0,0.58224,11,0,30.818,31,0,0,1
1.66751E+12,13,32,0,0.02384,9,0,8.85714,14.3182,22,0,0.1,6,0,34.5387,31,27,27,1
1.66751E+12,12,4,0,0.002336,1,0,9,0,0,0,0,0,0,0,0,3,3,0
1.66751E+12,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1.66751E+12,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1.66751E+12,0,3,0,0.001568,1,0,9,13.7143,7,0,0.1,2,0,35.5865,31,3,3,1
1.66751E+12,14.5,8,0,0.006336,2,0,9,13.7143,7,0,0.1,2,0,34.615,31,6,6,1
1.66751E+12,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1.66751E+12,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1.66751E+12,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1.66751E+12,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1.66751E+12,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1.66751E+12,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1.66751E+12,0,0,0,0,0,0,9,15,4,0,0.1,1,0,34.2593,31,0,0,1
1.66751E+12,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1.66751E+12,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1.66751E+12,12,7,0,0.004672,2,0,9,15.8205,39,0,0.58224,11,0,30.9168,31,6,6,1
1.66751E+12,0,0,0,0,0,0,9,12.8571,7,0,0.1,2,0,35.6424,31,0,0,1
1.66751E+12,11.7647,17,0,0.012704,5,0,9,12.6667,15,0,0.1,4,0,35.9281,31,15,15,1
1.66751E+12,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1.66751E+12,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1.66751E+12,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1.66751E+12,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
