Timestamp,dl_mcs,dl_n_samples,dl_buffer [bytes],tx_brate downlink [Mbps],tx_pkts downlink,tx_errors downlink (%),dl_cqi,ul_mcs,ul_n_samples,ul_buffer [bytes],rx_brate uplink [Mbps],rx_pkts uplink,rx_errors uplink (%),ul_sinr,phr,sum_requested_prbs,sum_granted_prbs,ul_turbo_iters
1.67088E+12,2.32,25,0,0.004736,7,0,9,11.5714,28,0,0.1,8,0,35.7999,31,1,24,1
1.67088E+12,4,12,0,0.00469076,3,0,9,11.381,21,0,0.1,6,0,35.8299,31,0,12,1
1.67088E+12,0,3,0,0.00183133,1,0,9.16667,11,7,0,0.1,2,0,36.0413,31,0,3,1
1.67088E+12,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1.67088E+12,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1.67088E+12,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1.67088E+12,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1.67088E+12,0,0,0,0,0,0,9.16667,0,0,0,0,0,0,0,0,0,0,0
1.67088E+12,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1.67088E+12,10.5,8,0,0.00608,2,0,9,13.8571,14,0,0.1,4,0,35.1935,31,0,9,1
1.67088E+12,18.3512,336,30797,1.73789,89,0,9.33333,14.5455,88,0,0.668096,25,4,31.6955,31,3050,1317,1.40909
1.67088E+12,17.6378,878,26809,4.61629,250,0,9.33333,13.6667,102,171,0.238683,29,13.7931,30.615,31,12500,3500,2.32353
1.67088E+12,17.4411,875,8591,4.48675,250,0,9,13.7653,98,67,0.199004,28,7.14286,33.6091,31,12294,3500,1.68367
1.67088E+12,18.1946,807,649,4.257,231,0,9.14286,12.69,100,0,0.146635,28,14.2857,30.7078,31,9558,3163,2.44
1.67088E+12,17.9681,846,11190,4.41786,242,0,9,12.65,100,0,0.109088,28,10.7143,32.5343,31,11724,3377,2.16
1.67088E+12,18.5449,857,2241,4.72694,245,0,9.33333,13.5758,99,0,0.189216,28,10.7143,31.9959,31,10901,3396,2.13131
1.67088E+12,14.3008,708,2542,2.93898,203,0,7.5,13.6667,60,0,0.155264,17,5.88235,33.5415,31,8782,2785,1.6
1.67088E+12,17.8696,736,12309,3.79804,210,0,9,13.6949,59,67,0.173655,17,0,35.7901,31,9481,2902,1
1.67088E+12,18,875,8109,4.584,250,0,9,12.9263,95,0,0.151392,27,0,36.1727,31,12485,3500,1
1.67088E+12,17.1261,825,127,4.07901,236,0,8.66667,13.3333,99,0,0.171761,28,10.7143,32.1743,31,10242,3270,2.13131
1.67088E+12,18.0552,797,8431,4.07309,227,0,9.16667,12.6408,103,107,0.114056,29,10.3448,32.6089,31,8630,3043,2.08738
