Timestamp,dl_mcs,dl_n_samples,dl_buffer [bytes],tx_brate downlink [Mbps],tx_pkts downlink,tx_errors downlink (%),dl_cqi,ul_mcs,ul_n_samples,ul_buffer [bytes],rx_brate uplink [Mbps],rx_pkts uplink,rx_errors uplink (%),ul_sinr,phr,sum_requested_prbs,sum_granted_prbs,ul_turbo_iters
1.67E+12,2.88889,18,2,0.003936,5,0,8.33333,11.8333,24,62,0.1,7,0,35.5457,31,1,18,1
1.67E+12,2.84211,19,0,0.005472,5,0,8.5,11.16,25,0,0.1,7,0,37.011,31,0,18,1
1.67E+12,0,3,0,0.001824,1,0,8.33333,11,7,0,0.1,2,0,37.5912,31,0,3,1
1.67E+12,0,0,0,0,0,0,8.16667,0,0,0,0,0,0,0,0,0,0,0
1.67E+12,0,0,0,0,0,0,8.42857,0,0,0,0,0,0,0,0,0,0,0
1.67E+12,0,0,0,0,0,0,8.66667,0,0,0,0,0,0,0,0,0,0,0
1.67E+12,0,0,0,0,0,0,8.16667,0,0,0,0,0,0,0,0,0,0,0
1.67E+12,0,0,0,0,0,0,8.16667,0,0,0,0,0,0,0,0,0,0,0
1.67E+12,0,0,0,0,0,0,8.28571,0,0,0,0,0,0,0,0,0,0,0
1.67E+12,0,0,0,0,0,0,8.16667,0,0,0,0,0,0,0,0,0,0,0
1.67E+12,10.6364,11,0,0.008096,3,0,8.33333,13.6667,21,0,0.1,6,0,35.2982,31,0,12,1
1.67E+12,13.7958,529,34382,2.54493,143,0,8.16667,15.1017,118,0,1.23392,34,0,33.1287,31,5615,2676,1
1.67E+12,15.3486,875,25273,5.09626,250,0,8.28571,13.9184,98,0,0.241152,28,0,35.098,31,12500,4500,1
1.67E+12,13.8857,875,29056,4.5392,250,0,8,12.9082,98,0,0.133888,28,0,36.3405,31,12500,4500,1
1.67E+12,13.8857,875,13293,4.5392,250,0,8,13.3878,98,0,0.199296,28,0,36.0407,31,12500,4500,1
1.67E+12,13.8857,875,5240,4.55152,250,0,8,13.2766,94,0,0.159068,27,0,36.1448,31,11717,4476,1
1.67E+12,13.8238,840,2665,4.3448,242,0,8,13.3163,98,0,0.177408,28,0,35.8978,31,10808,4272,1
1.67E+12,14.4754,833,3048,4.42061,236,0,8.16667,12.4898,98,0,0.110208,28,0,36.8516,31,9889,4209,1
1.67E+12,13.7951,659,0,3.32989,189,0,8,14.5579,95,0,0.710432,27,0,33.9298,31,8182,3342,1
1.67E+12,14.4954,545,0,3.00691,160,0,8.16667,14.8095,42,0,0.164224,12,0,35.3298,31,6576,2751,1
1.67E+12,13.8578,816,7839,4.09859,227,0,8,13.2989,87,0,0.175392,25,0,35.887,31,11310,4179,1
1.67E+12,14.5829,875,13899,4.80333,250,0,8.16667,12.6531,98,107,0.125952,28,0,36.4566,31,11904,4500,1
1.67E+12,14.6171,875,14995,4.81773,250,0,8.16667,12.5474,95,0,0.113248,27,0,36.5341,31,12499,4500,1
1.67E+12,13.8857,875,18777,4.5392,250,0,8,12.5,98,0,0.113024,28,0,36.4756,31,12500,4500,1
1.67E+12,16.2629,875,22848,5.3879,250,0,8.57143,12.8163,98,0,0.13056,28,0,36.1633,31,12500,4500,1
1.67E+12,14.4343,875,29126,4.80461,250,0,8,12.6939,98,0,0.1216,28,0,36.4067,31,12500,4500,1
1.67E+12,13.8857,875,26895,4.5392,250,0,8,12.5319,94,0,0.109024,27,0,36.8258,31,12500,4500,1
1.67E+12,14.6171,875,30997,4.81773,250,0,8.16667,12.8163,98,0,0.123904,28,0,36.2953,31,12500,4500,1
1.67E+12,13.8857,875,34780,4.5392,250,0,8,12.551,98,0,0.1152,28,0,36.5183,31,12500,4500,1
1.67E+12,14.6171,875,37379,4.81773,250,0,8.16667,12.5714,98,0,0.118528,28,0,36.4741,31,12500,4500,1
1.67E+12,13.8857,875,41162,4.5392,250,0,8,12.5918,98,125,0.1152,28,0,36.8287,31,12500,4500,1
1.67E+12,14.6171,875,39248,4.81773,250,0,8.16667,12.6105,95,0,0.119264,27,0,36.3553,31,12500,4500,1
1.67E+12,16.8434,875,44066,6.1904,250,0,9,12.9184,98,0,0.150016,28,0,36.2942,31,12500,4500,1
1.67E+12,13.5623,875,49736,4.38253,250,0,7.83333,12.449,98,0,0.111744,28,0,36.385,31,12500,4500,1
1.67E+12,14.6171,875,50832,4.81773,250,0,8.16667,12.6735,98,0,0.121472,28,0,36.3778,31,12500,4500,1
1.67E+12,16.08,875,48057,5.37478,250,0,8.4,12.8511,94,0,0.127712,27,0,36.2711,31,12500,4500,1
1.67E+12,15.0286,875,51295,4.94163,250,0,8.14286,12.7041,98,0,0.121216,28,0,36.2012,31,12500,4500,1
