Timestamp,dl_mcs,dl_n_samples,dl_buffer [bytes],tx_brate downlink [Mbps],tx_pkts downlink,tx_errors downlink (%),dl_cqi,ul_mcs,ul_n_samples,ul_buffer [bytes],rx_brate uplink [Mbps],rx_pkts uplink,rx_errors uplink (%),ul_sinr,phr,sum_requested_prbs,sum_granted_prbs,ul_turbo_iters
1.67E+12,10.6508,63,0,0.066784,17,0,8,11.8947,38,0,0.10352,11,0,36.3706,31,58,99,1
1.67E+12,0,0,0,0.002976,1,0,8,11.5714,7,0,0.1,2,0,36.1337,0,0,0,1
1.67E+12,0,0,0,0,0,0,7.83333,0,0,0,0,0,0,0,0,0,0,0
1.67E+12,0,0,0,0,0,0,7.83333,0,0,0,0,0,0,0,0,0,0,0
1.67E+12,0,0,0,0,0,0,7.85714,0,0,0,0,0,0,0,0,0,0,0
1.67E+12,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1.67E+12,0,0,0,0,0,0,7.83333,0,0,0,0,0,0,0,0,0,0,0
1.67E+12,8,4,0,0.001568,1,0,7.66667,13.2857,7,0,0.1,2,0,35.8047,31,3,3,1
1.67E+12,8,4,0,0.001568,1,0,8,13.2857,7,0,0.1,2,0,36.3631,31,3,3,1
1.67E+12,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1.67E+12,0,0,0,0,0,0,7.83333,0,0,0,0,0,0,0,0,0,0,0
1.67E+12,0,0,0,0,0,0,7.83333,0,0,0,0,0,0,0,0,0,0,0
1.67E+12,0,0,0,0,0,0,7.83333,0,0,0,0,0,0,0,0,0,0,0
1.67E+12,0,0,0,0,0,0,7.85714,0,0,0,0,0,0,0,0,0,0,0
1.67E+12,10.1667,36,0,0.056192,10,0,8,15.7778,54,0,0.775488,16,0,32.2357,31,42,75,1
1.67E+12,11.3636,11,0,0.020448,3,0,8,14.4286,7,0,0.1,2,0,35.7661,31,13,27,1
1.67E+12,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1.67E+12,12.1357,140,63347,0.432384,32,0,7.71429,15.6889,45,0,0.638272,13,0,32.2282,31,1906,690,1
1.67E+12,13.7383,875,183994,4.4985,250,0,7.83333,15.1589,107,0,1.2768,31,0,32.7554,31,12500,4500,1
1.67E+12,13.3829,875,69096,4.26451,250,0,7.83333,15.6889,45,0,0.633824,13,0,32.1656,31,12500,4500,1
1.67E+12,13.2554,462,51,2.37811,140,0,7.83333,15.2857,14,0,0.10368,4,0,33.8251,31,6340,2370,1
1.67E+12,11.7619,21,0,0.014592,6,0,7.85714,14.2,10,0,0.1,3,0,35.257,31,18,18,1
1.67E+12,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0
1.67E+12,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1.67E+12,0,0,0,0,0,0,7.83333,0,0,0,0,0,0,0,0,0,0,0
1.67E+12,0,0,0,0,0,0,7.85714,15.9211,38,0,0.598624,11,0,31.5258,31,0,0,1
1.67E+12,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1.67E+12,0,0,0,0,0,0,7.83333,0,0,0,0,0,0,0,0,0,0,0
1.67E+12,8,4,0,0.001568,1,0,7.83333,13.2857,7,0,0.1,2,0,34.5501,31,3,3,1
1.67E+12,0,0,0,0,0,0,7.85714,0,0,0,0,0,0,0,0,0,0,0
1.67E+12,0,0,0,0,0,0,7.66667,0,0,0,0,0,0,0,0,0,0,0
1.67E+12,0,0,0,0,0,0,7.66667,0,0,0,0,0,0,0,0,0,0,0
1.67E+12,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1.67E+12,0,0,0,0,0,0,8,15.9211,38,0,0.598624,11,0,31.3446,31,0,0,1
1.67E+12,10.8182,11,0,0.006624,3,0,8,13,14,0,0.1,4,0,35.8972,31,9,9,1
1.67E+12,0,0,0,0,0,0,7.83333,0,0,0,0,0,0,0,0,0,0,0
1.67E+12,0,0,0,0,0,0,7.83333,0,0,0,0,0,0,0,0,0,0,0
1.67E+12,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1.67E+12,8,4,0,0.001568,1,0,8,13.2857,7,0,0.1,2,0,35.598,31,3,3,1
1.67E+12,8,4,0,0.001568,1,0,7.83333,13.2857,7,0,0.1,2,0,36.0376,31,3,3,1
1.67E+12,10.6234,77,0,0.13536,20,0,7.83333,15.5111,45,0,0.622112,13,0,31.9101,31,191,186,1
1.67E+12,10.7913,115,0,0.088224,34,0,8,14.5175,114,0,1.30442,33,0,32.7766,31,98,111,1
1.67E+12,11,19,0,0.028256,5,0,7.85714,12.3333,21,0,0.1,6,0,35.7051,31,17,45,1
1.67E+12,8,4,0,0.001568,1,0,8,13.2857,7,0,0.1,2,0,37.4182,31,3,3,1
1.67E+12,9.88889,45,0,0.020096,10,0,7.66667,14.5,62,0,0.72352,18,0,32.946,31,39,39,1
1.67E+12,10.5714,7,0,0.018592,5,0,8,14.4103,39,0,0.45296,11,0,32.7883,31,7,21,1
1.67E+12,0,0,0,0,0,0,8,13.5714,14,0,0.1,4,0,35.3196,31,0,0,1
1.67E+12,8,4,0,0.001568,1,0,7.66667,13.2857,7,0,0.1,2,0,35.9025,31,3,3,1
1.67E+12,0,0,0,0,0,0,7.71429,0,0,0,0,0,0,0,0,0,0,0
1.67E+12,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1.67E+12,0,0,0,0,0,0,7.66667,0,0,0,0,0,0,0,0,0,0,0
1.67E+12,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1.67E+12,0,0,0,0,0,0,7.85714,0,0,0,0,0,0,0,0,0,0,0
1.67E+12,10.8182,11,0,0.006624,3,0,7.66667,13,14,0,0.1,4,0,36.2917,31,9,9,1
1.67E+12,8,4,0,0.001568,1,0,8,13.2857,7,0,0.1,2,0,36.3935,31,3,3,1
1.67E+12,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1.67E+12,9.47059,17,0,0.003648,2,0,8,0,3,0,0.1,1,0,0,31,15,15,0
1.67E+12,10.5567,97,0,0.072384,29,0,7.66667,14.2456,57,0,0.436352,17,0,33.9678,31,86,99,1
1.67E+12,11.4286,63,0,0.071232,20,0,8,13.5714,28,0,0.1,8,0,36.0272,31,62,90,1
1.67E+12,8,4,0,0.001568,1,0,8,13.2857,7,0,0.1,2,0,35.607,31,3,3,1
1.67E+12,0,3,0,0.001824,1,0,8,0,0,0,0,0,0,0,0,3,3,0
1.67E+12,10.6071,56,0,0.03392,16,0,7.66667,15.3036,56,0,0.623808,16,0,32.6687,31,48,48,1
1.67E+12,0,3,0,0.002976,1,0,8,11.5714,7,0,0.1,2,0,36.2353,31,3,3,1
1.67E+12,8,4,0,0.001568,1,0,7.83333,13.2857,7,0,0.1,2,0,36.2163,31,3,3,1
1.67E+12,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1.67E+12,10.5319,47,0,0.039776,13,0,8,13.1786,28,0,0.111168,8,0,35.3821,31,41,54,1
1.67E+12,9.63441,93,0,0.070208,26,0,7.71429,14.3371,89,0,0.84224,26,0,33.7462,31,84,111,1
1.67E+12,9.96552,29,0,0.03648,9,0,7.5,13.875,24,0,0.10704,7,0,35.3645,31,27,54,1
1.67E+12,13.1,10,0,0.007968,3,0,8,13.8571,7,0,0.1,2,0,35.0447,31,9,9,1
1.67E+12,8,4,0,0.001568,1,0,7.83333,13.2857,7,0,0.1,2,0,35.4596,31,3,3,1
1.67E+12,0,0,0,0,0,0,7.66667,0,0,0,0,0,0,0,0,0,0,0
1.67E+12,0,0,0,0,0,0,7.66667,0,0,0,0,0,0,0,0,0,0,0
1.67E+12,7.14286,7,0,0.003552,2,0,7.85714,14.4286,7,0,0.1,2,0,36.3765,31,6,6,1
1.67E+12,0,0,0,0,0,0,7.66667,0,0,0,0,0,0,0,0,0,0,0
1.67E+12,7.42857,7,0,0.003168,2,0,7.5,11.5714,7,0,0.1,2,0,35.5897,31,6,6,1
1.67E+12,8.90909,11,0,0.005376,3,0,8,0,0,0,0,0,0,0,0,9,9,0
1.67E+12,9.14085,71,162,0.044736,17,0,7.83333,14.3182,44,0,0.193888,13,0,35.0344,31,62,75,1
1.67E+12,9.48421,95,0,0.073792,29,0,7.66667,14.3636,55,1624,0.37424,16,0,34.0898,31,84,111,1
1.67E+12,9.69231,26,0,0.054048,8,0,7.83333,15.0625,48,0,0.589568,14,0,32.4863,31,26,81,1
1.67E+12,8,4,0,0.001568,1,0,7.83333,13.2857,7,0,0.1,2,0,36.8099,31,3,3,1
1.67E+12,0,0,0,0,0,0,7.66667,0,0,0,0,0,0,0,0,0,0,0
1.67E+12,0,6,0,0.0048,2,0,8,13.2857,14,0,0.1,4,0,35.0764,31,6,6,1
1.67E+12,9.03846,26,0,0.023488,7,0,7.85714,15.3385,65,0,0.797856,19,0,32.7321,31,23,36,1
1.67E+12,11,42,0,0.097024,12,0,7.83333,14.25,24,0,0.1,7,0,35.9004,31,64,114,1
1.67E+12,0,6,0,0.001824,1,0,8,14.4286,7,0,0.1,2,0,34.8343,31,6,6,1
1.67E+12,12.4,15,0,0.01232,5,0,7.83333,14.2,10,0,0.1,3,0,35.6936,31,12,12,1
1.67E+12,0,0,0,0,0,0,7.71429,0,0,0,0,0,0,0,0,0,0,0
1.67E+12,0,0,0,0,0,0,7.66667,0,0,0,0,0,0,0,0,0,0,0
1.67E+12,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
