App name,No.,Time,Source,Destination,Protocol,Length
OneDrive,370066,0.0,172.30.1.250,172.30.1.1,TCP,1404
OneDrive,370067,0.0011949999999956162,172.30.1.1,172.30.1.250,TCP,88
OneDrive,370068,0.0029750000000490218,172.30.1.250,172.30.1.1,TCP,1404
OneDrive,370069,0.0032320000000254367,172.30.1.1,172.30.1.250,TCP,88
OneDrive,370070,0.005728000000033262,172.30.1.250,172.30.1.1,TCP,4040
OneDrive,370071,0.0059500000000412,172.30.1.1,172.30.1.250,TCP,88
OneDrive,370072,0.008492000000046573,172.30.1.250,172.30.1.1,TCP,2724
OneDrive,370073,0.008710000000007767,172.30.1.1,172.30.1.250,TCP,88
OneDrive,370074,0.011700000000018917,172.30.1.250,172.30.1.1,TLSv1.2,1404
OneDrive,370075,0.011928000000011707,172.30.1.1,172.30.1.250,TCP,88
OneDrive,370076,0.014369000000044707,172.30.1.250,172.30.1.1,TCP,1404
OneDrive,370077,0.014551000000039949,172.30.1.1,172.30.1.250,TCP,88
OneDrive,370078,0.08176300000002357,172.30.1.250,172.30.1.1,TCP,5360
OneDrive,370079,0.08194200000002638,172.30.1.1,172.30.1.250,TCP,88
OneDrive,370080,0.08793900000000576,172.30.1.250,172.30.1.1,TLSv1.2,10048
OneDrive,370081,0.08813700000001745,172.30.1.1,172.30.1.250,TCP,88
OneDrive,370082,0.0881930000000466,172.30.1.250,172.30.1.1,TCP,5944
OneDrive,370083,0.08831200000003037,172.30.1.1,172.30.1.250,TCP,88
OneDrive,370084,0.10597400000000334,172.30.1.250,172.30.1.1,TCP,2724
OneDrive,370085,0.10614700000002131,172.30.1.1,172.30.1.250,TCP,88
OneDrive,370086,0.13722000000001344,172.30.1.250,172.30.1.1,TLSv1.2,10048
OneDrive,370087,0.1374110000000428,172.30.1.1,172.30.1.250,TCP,88
OneDrive,370088,0.13745700000004035,172.30.1.250,172.30.1.1,TCP,672
OneDrive,370089,0.13755000000003292,172.30.1.1,172.30.1.250,TCP,88
OneDrive,370090,0.1579550000000154,172.30.1.250,172.30.1.1,TCP,10048
Unknown,370091,0.15812400000004345,172.30.1.250,172.30.1.1,TCP,10048
OneDrive,370092,0.15831900000000587,172.30.1.1,172.30.1.250,TCP,88
Unknown,370093,0.15833500000002232,172.30.1.1,172.30.1.250,TCP,88
OneDrive,370094,0.15838100000001987,172.30.1.250,172.30.1.1,TCP,3308
Unknown,370095,0.1584940000000188,172.30.1.250,172.30.1.1,TLSv1.2,1988
OneDrive,370096,0.158691000000033,172.30.1.1,172.30.1.250,TCP,88
Unknown,370097,0.15870599999999513,172.30.1.1,172.30.1.250,TCP,88
OneDrive,370098,0.16592800000000807,172.30.1.250,172.30.1.1,TLSv1.2,10048
OneDrive,370099,0.16609300000004623,172.30.1.1,172.30.1.250,TCP,88
OneDrive,370100,0.16613499999999704,172.30.1.250,172.30.1.1,TCP,1988
OneDrive,370101,0.16622800000004645,172.30.1.1,172.30.1.250,TCP,88
OneDrive,370102,0.17379700000003595,172.30.1.250,172.30.1.1,TCP,2724
OneDrive,370103,0.1740350000000035,172.30.1.1,172.30.1.250,TCP,88
OneDrive,370104,0.20243600000003426,172.30.1.250,172.30.1.1,TLSv1.2,10048
OneDrive,370105,0.2027500000000373,172.30.1.250,172.30.1.1,TCP,672
