App name,No.,Time,Source,Destination,Protocol,Length
Messages,4565,0.0,172.30.1.250,172.30.1.1,UDP,652
Messages,4566,0.004403000000138491,172.30.1.1,172.30.1.250,UDP,116
Google Play service,4567,0.45325000000002547,172.30.1.250,172.30.1.1,TLSv1.3,432
Google Play service,4568,0.4973370000000159,172.30.1.1,172.30.1.250,TCP,88
Messages,4569,3.448483000000124,172.30.1.1,172.30.1.250,UDP,108
Messages,4570,4.804973000000018,172.30.1.250,172.30.1.1,UDP,660
Messages,4571,4.809026000000131,172.30.1.1,172.30.1.250,UDP,116
Messages,4572,9.606718,172.30.1.250,172.30.1.1,UDP,108
Messages,4573,9.610456999999997,172.30.1.1,172.30.1.250,UDP,120
Messages,4574,9.63656600000013,172.30.1.1,172.30.1.250,UDP,108
Messages,4575,9.63695800000005,172.30.1.1,172.30.1.250,UDP,112
Messages,4576,10.707247999999936,172.30.1.1,172.30.1.250,UDP,136
Messages,4577,10.714641000000029,172.30.1.1,172.30.1.250,UDP,360
Messages,4578,10.718051999999943,172.30.1.1,172.30.1.250,UDP,108
Messenger,4579,13.728505999999925,172.30.1.250,172.30.1.1,TCP,88
Messages,4580,14.51590699999997,172.30.1.1,172.30.1.250,UDP,108
Messages,4581,14.53164199999992,172.30.1.1,172.30.1.250,UDP,112
Messages,4582,14.562065999999959,172.30.1.1,172.30.1.250,UDP,108
Messages,4583,14.562290000000075,172.30.1.1,172.30.1.250,UDP,112
Messenger,4584,14.752490999999964,172.30.1.1,172.30.1.250,DNS,120
Messages,4585,17.006104999999934,172.30.1.250,172.30.1.1,UDP,144
Messages,4586,18.72144000000003,172.30.1.1,172.30.1.250,UDP,1324
Messages,4587,18.730395000000044,172.30.1.1,172.30.1.250,UDP,152
Messenger,4588,19.758221999999932,172.30.1.1,172.30.1.250,DNS,120
Messages,4589,21.725750000000062,172.30.1.1,172.30.1.250,UDP,1324
Messages,4590,22.71962899999994,172.30.1.1,172.30.1.250,UDP,1324
Messenger,4591,23.913522000000057,172.30.1.250,172.30.1.1,TCP,88
Messenger,4592,23.951042000000143,172.30.1.1,172.30.1.250,TCP,108
Messenger,4593,23.95454399999994,172.30.1.1,172.30.1.250,DNS,116
Messenger,4594,24.328870999999936,172.30.1.250,172.30.1.1,TCP,96
Messenger,4595,24.329265000000078,172.30.1.1,172.30.1.250,DNS,156
Messenger,4596,24.329778999999917,172.30.1.1,172.30.1.250,TCP,88
Messenger,4597,24.340022999999974,172.30.1.1,172.30.1.250,TLSv1.3,488
Messenger,4598,24.341042000000016,172.30.1.1,172.30.1.250,TLSv1.3,496
Messenger,4599,24.34146499999997,172.30.1.250,172.30.1.1,TCP,88
Messenger,4600,24.391433000000006,172.30.1.250,172.30.1.1,TLSv1.3,420
Messenger,4601,24.392397000000074,172.30.1.1,172.30.1.250,TCP,88
Messenger,4602,24.404277000000093,172.30.1.1,172.30.1.250,TLSv1.3,172
Messenger,4603,24.404367999999977,172.30.1.1,172.30.1.250,TLSv1.3,120
Messenger,4604,24.404559999999947,172.30.1.250,172.30.1.1,TCP,88
Messenger,4605,24.43390999999997,172.30.1.250,172.30.1.1,TLSv1.3,168
Messenger,4606,24.435486000000083,172.30.1.1,172.30.1.250,TCP,88
Messenger,4607,24.460690999999997,172.30.1.250,172.30.1.1,TLSv1.3,268
Messenger,4608,24.460929999999962,172.30.1.1,172.30.1.250,TCP,88
Messenger,4609,24.480457000000115,172.30.1.1,172.30.1.250,TLSv1.3,344
Messenger,4610,24.48125600000003,172.30.1.250,172.30.1.1,TCP,88
Messenger,4611,24.496372000000065,172.30.1.1,172.30.1.250,TLSv1.3,140
Messenger,4612,24.496569000000136,172.30.1.250,172.30.1.1,TCP,88
Messenger,4613,24.568690999999944,172.30.1.250,172.30.1.1,TLSv1.3,156
Messenger,4614,24.569259000000102,172.30.1.1,172.30.1.250,TCP,88
Messages,4615,24.587414999999964,172.30.1.1,172.30.1.250,UDP,1324
Messages,4616,24.592202000000043,172.30.1.1,172.30.1.250,UDP,156
Messages,4617,24.59428200000002,172.30.1.1,172.30.1.250,TCP,108
Messages,4618,24.64113999999995,172.30.1.250,172.30.1.1,TCP,96
Messages,4619,24.64149999999995,172.30.1.1,172.30.1.250,TCP,88
Messages,4620,24.64417000000003,172.30.1.1,172.30.1.250,TLSv1.3,848
Messages,4621,24.64758299999994,172.30.1.250,172.30.1.1,TCP,88
Messages,4622,24.651763999999957,172.30.1.250,172.30.1.1,UDP,1324
Messages,4623,24.652054000000135,172.30.1.250,172.30.1.1,UDP,856
Messages,4624,24.653019000000086,172.30.1.250,172.30.1.1,UDP,204
Messages,4625,24.657838999999967,172.30.1.1,172.30.1.250,UDP,1324
Messages,4626,24.660804999999982,172.30.1.1,172.30.1.250,UDP,148
Messages,4627,24.660978000000114,172.30.1.250,172.30.1.1,UDP,100
Messages,4628,24.662121999999954,172.30.1.1,172.30.1.250,UDP,108
Messages,4629,24.66512499999999,172.30.1.1,172.30.1.250,UDP,692
Messages,4630,24.66589799999997,172.30.1.1,172.30.1.250,UDP,108
Messages,4631,24.70026000000007,172.30.1.250,172.30.1.1,TLSv1.3,436
Messages,4632,24.701581000000033,172.30.1.1,172.30.1.250,TCP,88
Messages,4633,24.70666099999994,172.30.1.1,172.30.1.250,TLSv1.3,160
Messages,4634,24.707042,172.30.1.250,172.30.1.1,TCP,88
Messages,4635,24.716053999999986,172.30.1.250,172.30.1.1,UDP,104
Messages,4636,24.716247000000067,172.30.1.250,172.30.1.1,UDP,204
Messages,4637,24.717401999999993,172.30.1.1,172.30.1.250,UDP,108
Messages,4638,24.745284000000083,172.30.1.250,172.30.1.1,TLSv1.3,988
Messages,4639,24.74556000000007,172.30.1.1,172.30.1.250,TCP,88
Messages,4640,24.74907600000006,172.30.1.250,172.30.1.1,UDP,1220
Messages,4641,24.75184800000011,172.30.1.1,172.30.1.250,UDP,112
Messenger,4642,24.80436099999997,172.30.1.1,172.30.1.250,TCP,108
Messages,4643,24.811717000000044,172.30.1.250,172.30.1.1,UDP,100
Messenger,4644,24.816228000000137,172.30.1.1,172.30.1.250,TLSv1.3,312
Messenger,4645,24.816401999999925,172.30.1.250,172.30.1.1,TCP,88
Messenger,4646,24.841558000000077,172.30.1.1,172.30.1.250,TLSv1.3,324
Messenger,4647,24.841763000000128,172.30.1.250,172.30.1.1,TCP,88
Messenger,4648,24.849431000000095,172.30.1.1,172.30.1.250,TLSv1.3,312
Messenger,4649,24.849625999999944,172.30.1.250,172.30.1.1,TCP,88
Messenger,4650,24.854327000000012,172.30.1.1,172.30.1.250,TLSv1.3,348
Messenger,4651,24.85450600000013,172.30.1.250,172.30.1.1,TCP,88
Messenger,4652,24.85956800000008,172.30.1.1,172.30.1.250,TLSv1.3,380
Messenger,4653,24.859681000000137,172.30.1.250,172.30.1.1,TCP,88
Messenger,4654,24.862945999999965,172.30.1.1,172.30.1.250,TLSv1.3,444
Messenger,4655,24.86304300000006,172.30.1.250,172.30.1.1,TCP,88
Messenger,4656,24.87230999999997,172.30.1.250,172.30.1.1,TCP,96
Messenger,4657,24.872796000000108,172.30.1.1,172.30.1.250,TCP,88
Messenger,4658,24.875332999999955,172.30.1.1,172.30.1.250,TCP,92
Messenger,4659,24.875512999999955,172.30.1.1,172.30.1.250,SSL,96
Messenger,4660,24.875765,172.30.1.250,172.30.1.1,TCP,88
Messenger,4661,24.876872999999932,172.30.1.1,172.30.1.250,TCP,92
Messenger,4662,24.87706100000014,172.30.1.250,172.30.1.1,TCP,88
Messenger,4663,24.879472000000078,172.30.1.1,172.30.1.250,SSL,1840
Messenger,4664,24.879707999999937,172.30.1.250,172.30.1.1,TCP,88
Messenger,4665,24.895099999999957,172.30.1.250,172.30.1.1,TLSv1.3,124
Messenger,4666,24.895334999999932,172.30.1.1,172.30.1.250,TCP,88
Messenger,4667,24.929444000000103,172.30.1.250,172.30.1.1,TLSv1.3,192
Messenger,4668,24.929730000000063,172.30.1.1,172.30.1.250,TCP,88
Messenger,4669,24.93120399999998,172.30.1.250,172.30.1.1,TLSv1.3,156
Messenger,4670,24.931338000000096,172.30.1.1,172.30.1.250,TCP,88
Messenger,4671,24.948761999999988,172.30.1.250,172.30.1.1,TLSv1.3,188
Messenger,4672,24.949697000000015,172.30.1.1,172.30.1.250,TCP,88
Messenger,4673,24.967624000000114,172.30.1.250,172.30.1.1,TLSv1.3,292
Messenger,4674,24.967799000000014,172.30.1.1,172.30.1.250,TCP,88
Messenger,4675,24.97581500000001,172.30.1.250,172.30.1.1,TLSv1.3,324
Messenger,4676,24.97596599999997,172.30.1.1,172.30.1.250,TCP,88
Messenger,4677,24.986728000000085,172.30.1.250,172.30.1.1,TLSv1.3,348
Messenger,4678,24.986865999999964,172.30.1.1,172.30.1.250,TCP,88
Messenger,4679,25.006716000000097,172.30.1.250,172.30.1.1,SSL,144
Messenger,4680,25.007013000000143,172.30.1.1,172.30.1.250,TCP,88
Messenger,4681,25.02205200000003,172.30.1.250,172.30.1.1,SSL,144
Messenger,4682,25.02221099999997,172.30.1.1,172.30.1.250,TCP,88
Messenger,4683,25.031791999999996,172.30.1.1,172.30.1.250,SSL,132
Messenger,4684,25.031924000000117,172.30.1.250,172.30.1.1,TCP,88
Messenger,4685,25.06388199999992,172.30.1.250,172.30.1.1,TLSv1.3,388
Messenger,4686,25.064043999999967,172.30.1.1,172.30.1.250,TCP,88
Messenger,4687,25.133671999999933,172.30.1.250,172.30.1.1,TLSv1.3,308
Messenger,4688,25.13383399999998,172.30.1.250,172.30.1.1,SSL,132
Messenger,4689,25.13394799999992,172.30.1.1,172.30.1.250,TCP,88
