App name,No.,Time,Source,Destination,Protocol,Length
Messenger,3436,0.0,172.30.1.250,172.30.1.1,TCP,284
Messenger,3437,0.0004000000000132786,172.30.1.1,172.30.1.250,TCP,88
Messenger,3438,0.01862000000005537,172.30.1.1,172.30.1.250,TCP,132
Messenger,3439,0.01883300000008603,172.30.1.250,172.30.1.1,TCP,88
Messenger,3440,0.1413710000000492,172.30.1.250,172.30.1.1,TCP,136
Messenger,3441,0.14173200000004726,172.30.1.1,172.30.1.250,TCP,88
Messenger,3442,1.693546000000083,172.30.1.250,172.30.1.1,TCP,88
Messenger,3443,1.7400860000000193,172.30.1.1,172.30.1.250,DNS,116
Messenger,3444,1.7420370000000958,172.30.1.1,172.30.1.250,TCP,108
Messenger,3445,1.8805450000000974,172.30.1.1,172.30.1.250,DNS,156
Messenger,3446,1.913972000000058,172.30.1.250,172.30.1.1,TCP,96
Messenger,3447,1.9143040000000155,172.30.1.1,172.30.1.250,TCP,88
Messenger,3448,1.9184740000000602,172.30.1.1,172.30.1.250,TLSv1.3,488
Messenger,3449,1.9189820000000282,172.30.1.250,172.30.1.1,TCP,88
Messenger,3450,1.9225910000000113,172.30.1.1,172.30.1.250,TLSv1.3,496
Messenger,3451,1.9227840000000924,172.30.1.250,172.30.1.1,TCP,88
Messenger,3452,3.114204000000086,172.30.1.250,172.30.1.1,TLSv1.3,3320
Messenger,3453,3.1151570000000675,172.30.1.1,172.30.1.250,TCP,88
Messenger,3454,3.123217000000068,172.30.1.1,172.30.1.250,TLSv1.3,144
Messenger,3455,3.123437000000081,172.30.1.250,172.30.1.1,TCP,88
Messenger,3456,3.123833000000104,172.30.1.1,172.30.1.250,TLSv1.3,492
Messenger,3457,3.1239440000000513,172.30.1.250,172.30.1.1,TCP,88
Messenger,3458,4.365057000000093,172.30.1.250,172.30.1.1,TLSv1.3,340
Messenger,3459,4.365268000000015,172.30.1.1,172.30.1.250,TCP,88
Messenger,3460,4.367686000000049,172.30.1.1,172.30.1.250,TLSv1.3,120
Messenger,3461,4.367827000000034,172.30.1.250,172.30.1.1,TCP,88
Messenger,3462,4.684875000000034,172.30.1.250,172.30.1.1,TLSv1.3,212
Messenger,3463,4.685237000000029,172.30.1.1,172.30.1.250,TCP,88
Messenger,3464,4.706023000000073,172.30.1.1,172.30.1.250,TLSv1.3,344
Messenger,3465,4.706249000000071,172.30.1.250,172.30.1.1,TCP,88
Messenger,3466,4.722449000000097,172.30.1.1,172.30.1.250,TLSv1.3,312
Messenger,3467,4.722651000000042,172.30.1.250,172.30.1.1,TCP,88
