App name,No.,Time,Source,Destination,Protocol,Length
Messenger,74191,0.0,172.30.1.250,172.30.1.1,UDP,956
Messenger,74192,0.006752000000005864,172.30.1.1,172.30.1.250,UDP,112
Messenger,74193,0.007183999999938351,172.30.1.250,172.30.1.1,UDP,116
Messenger,74194,0.01916099999994003,172.30.1.1,172.30.1.250,UDP,272
Messenger,74195,0.02002499999991869,172.30.1.1,172.30.1.250,UDP,292
Messenger,74196,0.02017799999998715,172.30.1.1,172.30.1.250,UDP,1080
Messenger,74197,0.02040199999999004,172.30.1.250,172.30.1.1,UDP,228
Messenger,74198,0.025098999999954685,172.30.1.1,172.30.1.250,UDP,1080
Messenger,74199,0.03508499999998094,172.30.1.1,172.30.1.250,UDP,1080
Messenger,74200,0.03538299999991068,172.30.1.1,172.30.1.250,UDP,1080
Messenger,74201,0.03605599999991682,172.30.1.250,172.30.1.1,UDP,912
Messenger,74202,0.03818300000000363,172.30.1.250,172.30.1.1,UDP,912
Messenger,74203,0.04466099999990547,172.30.1.250,172.30.1.1,UDP,116
Messenger,74204,0.04812699999990855,172.30.1.250,172.30.1.1,UDP,984
Messenger,74205,0.05720499999995354,172.30.1.1,172.30.1.250,UDP,116
Messenger,74206,0.07654899999999998,172.30.1.1,172.30.1.250,UDP,276
Messenger,74207,0.07777499999997417,172.30.1.250,172.30.1.1,UDP,292
Messenger,74208,0.08354899999994814,172.30.1.1,172.30.1.250,STUN,184
Messenger,74209,0.09780899999998383,172.30.1.1,172.30.1.250,UDP,276
Messenger,74210,0.09804299999996147,172.30.1.1,172.30.1.250,UDP,1052
Messenger,74211,0.09912999999994554,172.30.1.250,172.30.1.1,UDP,112
Messenger,74212,0.10278199999993376,172.30.1.1,172.30.1.250,UDP,1056
Messenger,74213,0.10851900000000114,172.30.1.1,172.30.1.250,UDP,1056
Messenger,74214,0.11381199999993896,172.30.1.1,172.30.1.250,UDP,1056
Messenger,74215,0.11935299999993276,172.30.1.250,172.30.1.1,UDP,1032
Messenger,74216,0.12210799999991195,172.30.1.250,172.30.1.1,UDP,1032
Messenger,74217,0.13456299999995736,172.30.1.1,172.30.1.250,UDP,220
Messenger,74218,0.1348289999999679,172.30.1.1,172.30.1.250,UDP,280
Messenger,74219,0.15048799999999574,172.30.1.1,172.30.1.250,UDP,1036
Messenger,74220,0.15089499999999134,172.30.1.1,172.30.1.250,UDP,1036
Messenger,74221,0.15215200000000095,172.30.1.250,172.30.1.1,UDP,240
Messenger,74222,0.15521799999999075,172.30.1.250,172.30.1.1,UDP,116
Messenger,74223,0.15751299999999446,172.30.1.1,172.30.1.250,UDP,112
Messenger,74224,0.16093999999998232,172.30.1.1,172.30.1.250,UDP,1036
Messenger,74225,0.16291200000000572,172.30.1.250,172.30.1.1,STUN,148
Messenger,74226,0.17151799999999184,172.30.1.1,172.30.1.250,UDP,1036
Messenger,74227,0.19095499999991716,172.30.1.250,172.30.1.1,UDP,116
Messenger,74228,0.19728999999995267,172.30.1.1,172.30.1.250,UDP,112
Messenger,74229,0.1975479999999834,172.30.1.1,172.30.1.250,UDP,224
Messenger,74230,0.20021999999994478,172.30.1.250,172.30.1.1,UDP,876
Messenger,74231,0.20032399999990957,172.30.1.250,172.30.1.1,UDP,120
Messenger,74232,0.20504799999991974,172.30.1.250,172.30.1.1,UDP,248
Messenger,74233,0.205332999999996,172.30.1.250,172.30.1.1,UDP,876
Messenger,74234,0.20731100000000424,172.30.1.1,172.30.1.250,UDP,112
Messenger,74235,0.216637999999989,172.30.1.250,172.30.1.1,UDP,1060
Messenger,74236,0.23348199999998087,172.30.1.1,172.30.1.250,UDP,968
Messenger,74237,0.23888799999997445,172.30.1.1,172.30.1.250,UDP,968
Messenger,74238,0.244295999999963,172.30.1.1,172.30.1.250,UDP,968
Messenger,74239,0.24472399999990557,172.30.1.1,172.30.1.250,UDP,968
Messenger,74240,0.2472939999998971,172.30.1.250,172.30.1.1,UDP,116
