App name,No.,Time,Source,Destination,Protocol,Length
Messenger,63351,0.0,172.30.1.1,172.30.1.250,UDP,208
Messenger,63352,0.016669999999976426,172.30.1.250,172.30.1.1,STUN,180
Messenger,63353,0.01862999999997328,172.30.1.1,172.30.1.250,STUN,148
Messenger,63354,0.01906900000000178,172.30.1.250,172.30.1.1,UDP,232
Messenger,63355,0.05761200000000599,172.30.1.1,172.30.1.250,UDP,192
Messenger,63356,0.06186299999995981,172.30.1.250,172.30.1.1,UDP,244
Messenger,63357,0.11879099999998743,172.30.1.1,172.30.1.250,UDP,172
Messenger,63358,0.1278639999999882,172.30.1.250,172.30.1.1,UDP,264
Messenger,63359,0.17754500000000917,172.30.1.1,172.30.1.250,UDP,176
Messenger,63360,0.18338899999997693,172.30.1.250,172.30.1.250,STUN,96
Messenger,63361,0.1867939999999635,172.30.1.250,172.30.1.250,STUN,96
Messenger,63362,0.1950329999999667,172.30.1.250,172.30.1.1,UDP,220
Messenger,63363,0.22504199999997354,172.30.1.250,172.30.1.250,STUN,120
Messenger,63364,0.22895899999997482,172.30.1.250,172.30.1.250,STUN,120
Messenger,63365,0.2368659999999636,172.30.1.1,172.30.1.250,UDP,204
Messenger,63366,0.25951599999996233,172.30.1.250,172.30.1.1,UDP,240
Messenger,63367,0.28023099999995793,172.30.1.1,172.30.1.250,TCP,108
Messenger,63368,0.2818229999999744,172.30.1.1,172.30.1.250,DNS,112
Messenger,63369,0.2934429999999679,172.30.1.1,172.30.1.250,UDP,184
Messenger,63370,0.3030200000000036,172.30.1.1,172.30.1.250,TLSv1.3,260
Messenger,63371,0.3034230000000093,172.30.1.250,172.30.1.1,TCP,88
Messenger,63372,0.309522999999956,172.30.1.250,172.30.1.1,UDP,232
Messenger,63373,0.32378899999997657,172.30.1.250,172.30.1.1,TCP,96
Messenger,63374,0.32414099999999735,172.30.1.1,172.30.1.250,TCP,88
Messenger,63375,0.32686899999998786,172.30.1.1,172.30.1.250,TLSv1.3,500
Messenger,63376,0.32751500000000533,172.30.1.250,172.30.1.1,TCP,88
Messenger,63377,0.33165199999996275,172.30.1.250,172.30.1.1,DNS,152
Messenger,63378,0.35528999999996813,172.30.1.1,172.30.1.250,UDP,168
Messenger,63379,0.36520799999999554,172.30.1.250,172.30.1.1,UDP,236
Messenger,63380,0.3726869999999849,172.30.1.250,172.30.1.1,TLSv1.3,1392
Messenger,63381,0.3731149999999843,172.30.1.1,172.30.1.250,TCP,88
Messenger,63382,0.3757630000000063,172.30.1.250,172.30.1.1,TLSv1.3,1176
Messenger,63383,0.37590899999997873,172.30.1.1,172.30.1.250,TCP,88
Messenger,63384,0.3890819999999735,172.30.1.1,172.30.1.250,TLSv1.3,164
Messenger,63385,0.3895259999999894,172.30.1.250,172.30.1.1,TCP,88
Messenger,63386,0.39484799999996767,172.30.1.1,172.30.1.250,TLSv1.3,10048
Messenger,63387,0.3949489999999969,172.30.1.1,172.30.1.250,TLSv1.3,3508
Messenger,63388,0.3956759999999804,172.30.1.250,172.30.1.1,TCP,88
Messenger,63389,0.4189359999999738,172.30.1.1,172.30.1.250,UDP,220
Messenger,63390,0.43040600000000495,172.30.1.250,172.30.1.1,TLSv1.3,268
Messenger,63391,0.43379199999998264,172.30.1.1,172.30.1.250,TCP,88
Messenger,63392,0.4399999999999977,172.30.1.250,172.30.1.1,UDP,212
Messenger,63393,0.44025299999998424,172.30.1.250,172.30.1.1,TLSv1.3,160
Messenger,63394,0.44095399999997653,172.30.1.1,172.30.1.250,TCP,88
Messenger,63395,0.4416509999999789,172.30.1.1,172.30.1.250,TLSv1.3,124
Messenger,63396,0.4417389999999841,172.30.1.250,172.30.1.1,TCP,88
Messenger,63397,0.4629719999999793,172.30.1.250,172.30.1.1,TLSv1.3,132
Messenger,63398,0.46330299999999625,172.30.1.1,172.30.1.250,TCP,88
Messenger,63399,0.4789649999999597,172.30.1.1,172.30.1.250,UDP,204
Messenger,63400,0.4943309999999883,172.30.1.250,172.30.1.1,UDP,248
Messenger,63401,0.5416500000000042,172.30.1.250,172.30.1.1,TLSv1.3,756
Messenger,63402,0.5502109999999902,172.30.1.1,172.30.1.250,UDP,176
