Timestamp,dl_mcs,dl_n_samples,dl_buffer [bytes],tx_brate downlink [Mbps],tx_pkts downlink,tx_errors downlink (%),dl_cqi,ul_mcs,ul_n_samples,ul_buffer [bytes],rx_brate uplink [Mbps],rx_pkts uplink,rx_errors uplink (%),ul_sinr,phr,sum_requested_prbs,sum_granted_prbs,ul_turbo_iters
1667925271642,6.30534,131,0,0.236736,37,0,5,15.3093,97,0,1.13357,27,0,27.9543,31,70,510,1
1667925271892,6.84962,133,0,0.311616,38,0,5,14.7273,11,0,0.1,3,0,31.1916,31,1406,651,1
1667925272142,6.7,10,0,0.003648,3,0,5,13.7143,7,0,0.1,2,0,32.1096,31,9,9,1
1667925272392,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1667925272642,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1667925272892,6.4,10,0,0.011072,3,0,5,15.7865,89,0,1.31798,25,0,26.6147,31,10,24,1
1667925273142,6.62577,326,0,0.562432,90,0,5,14.6538,78,0,0.722272,22,0,29.0768,31,1536,1200,1
1667925273392,4.71429,14,0,0.005664,5,0,5,13.6364,11,0,0.1,3,0,32.1705,31,12,12,1
1667925273642,0,0,0,0.001664,2,0,5.16667,0,3,0,0.1,1,0,0,0,0,0,0
1667925273892,0,0,0,0,0,0,5.16667,0,0,0,0,0,0,0,0,0,0,0
1667925274142,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1667925274392,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1667925274642,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1667925274892,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1667925275142,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1667925275392,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1667925275642,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1667925275892,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1667925276142,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1667925276392,5.71429,14,0,0.004288,4,0,5,13.3333,18,0,0.1,5,0,32.2405,31,12,12,1
1667925276642,6.12782,133,0,0.231008,38,0,5,15.8205,78,0,1.14541,22,0,26.5925,31,983,516,1
1667925276892,7.0566,53,0,0.041184,15,0,5.16667,15.1509,53,0,0.634208,15,0,28.2819,31,56,81,1
1667925277142,6.25818,550,0,1.21504,157,0,4.85714,13.0286,35,0,0.101184,10,0,32.6976,31,7105,2778,1
1667925277392,5.85714,7,0,0.002208,2,0,5,15.3148,54,0,0.644832,15,0,28.4656,31,6,6,1
1667925277642,5.31169,77,39,0.025568,18,0,4.33333,14.8033,61,0,0.640352,17,0,29.5946,31,68,81,1
1667925277892,4.98462,130,0,0.038432,41,0,4.5,15.4833,60,0,0.672544,17,0,29.1704,31,111,111,1
1667925278142,4.53922,102,0,0.034112,29,0,4.14286,15.2642,53,0,0.65216,15,0,29.076,31,93,117,1
1667925278392,4.28333,60,0,0.013984,17,0,4,13.3333,18,0,0.1,5,0,32.9203,31,51,51,1
1667925278642,4.42857,7,0,0.001728,2,0,4,14.5714,7,0,0.1,2,0,33.2583,31,6,6,1
1667925278892,4.74444,90,0,0.033152,26,0,4,13,18,0,0.1,5,0,33.8934,31,82,108,1
1667925279142,4.51613,31,0,0.012832,9,0,4,13.6364,11,0,0.1,3,0,32.2501,31,28,42,1
1667925279392,4.73984,246,147,0.123328,70,0,4.16667,15.0882,102,0,1.2503,29,0,29.6004,31,303,402,1
1667925279642,4.71491,228,81,0.071904,59,0,4,15.377,61,0,0.672672,17,0,29.7973,31,203,255,1
1667925279892,4.35385,65,55,0.019936,24,0,4,15.4295,156,0,2.02787,44,0,29.2104,31,57,57,1
1667925280142,4.49367,158,0,0.038816,46,0,4,15.7983,233,0,3.4695,66,0,28.5202,31,135,135,1
1667925280392,4.875,32,0,0.01328,9,0,4,15.4549,233,0,3.33824,66,0,29.0665,31,28,42,1
1667925280642,3.08108,74,0,0.0144,21,0,3.83333,15.399,208,0,2.97174,59,0,29.3352,31,63,63,1
1667925280892,0,0,0,0,0,0,3.66667,15.7992,244,0,3.64461,69,0,28.9315,31,0,0,1
1667925281142,4.5,114,0,0.041408,30,0,3.71429,15.4942,172,0,2.40269,49,0,29.4963,31,110,147,1
1667925281392,4.61513,304,0,0.090784,90,0,4,15.7206,247,0,3.59856,71,0,29.0276,31,264,306,1
1667925281642,4.44361,133,0,0.029568,35,0,4,15.4593,172,142845,2.28765,49,0,29.4091,31,114,114,1
1667925281892,4.36274,102,0,0.023296,28,0,4,15.6702,191,0,2.70621,54,0,29.3155,31,87,87,1
1667925282142,4.37209,86,63,0.022944,28,0,4,15.4486,214,0,3.06371,61,0,29.6824,31,75,75,1
1667925282392,4.26923,78,0,0.016768,20,0,4,15.7005,207,0,2.95389,59,0,29.6431,31,66,66,1
1667925282642,4.57778,135,153,0.033728,40,0,4,15.69,200,0,2.89699,57,0,29.8263,31,115,129,1
1667925282892,4.42442,172,458,0.05936,47,0,4,15.7171,205,0,3.02467,58,0,29.7393,31,166,225,1
1667925283142,4.70139,288,0,0.119264,85,0,4,15.7384,172,0,2.42192,48,0,29.7671,31,261,351,1
1667925283392,4.65517,87,0,0.022336,25,0,4.16667,15.6,200,0,2.89878,57,0,29.9608,31,75,75,1
1667925283642,4.59213,483,0,0.679488,138,0,4,15.6568,169,0,2.32624,48,0,29.9997,31,4569,2121,1
1667925283892,4.66327,490,803,0.586144,132,0,4,15.383,188,0,2.65251,54,0,30.0904,31,1995,1935,1
1667925284142,4.68876,347,3765,0.517568,99,0,4.14286,15.443,158,1594,1.98602,45,0,30.3376,31,4300,1638,1
1667925284392,4.68805,795,704,1.11507,227,0,4,14.9745,157,0,1.77373,44,0,31.0698,31,5333,3432,1
1667925284642,5.27199,864,6614,1.60474,247,0,4.33333,15.3491,169,0,2.09574,48,0,30.5958,31,10742,4386,1
1667925284892,4.93829,875,7915,1.54502,250,0,4.16667,15.5155,194,3995,2.64451,55,0,30.2634,31,12500,4500,1
1667925285142,4.93486,875,8388,1.54541,250,0,4.14286,15.8093,194,0,2.92234,55,0,29.8759,31,12500,4500,1
1667925285392,5.31543,875,1860,1.66355,250,0,4.33333,15.62,150,0,2.03325,42,0,30.5647,31,9857,4485,1
1667925285642,5.51429,840,1375,1.51309,240,0,4.5,15.7429,210,0,3.05859,60,0,30.2992,31,5837,3981,1
1667925285892,5.48668,826,0,1.50208,240,0,4.5,15.4842,190,146184,2.76896,54,0,30.4584,31,5472,3789,1
1667925286142,6.32059,811,1858,1.54816,228,0,4.85714,15.7609,184,0,2.7313,52,0,30.3546,31,4753,3696,1
1667925286392,5.72556,798,1199,1.46182,228,0,4.5,15.5263,152,0,1.93395,43,0,31.0098,31,6389,3669,1
1667925286642,5.96071,840,1056,1.59878,240,0,4.66667,15.7638,199,2179,2.95498,57,0,30.4289,31,5159,3876,1
1667925286892,6.50163,612,12,1.06003,175,0,5,15.6988,249,0,3.49245,70,0,30.3336,31,2271,2268,1
1667925287142,6.56847,774,2627,1.46269,221,0,5,15.3416,161,0,1.98131,46,0,30.9342,31,3332,3228,1
1667925287392,6.58995,756,853,1.51117,222,0,5,15.7366,205,0,2.98474,58,0,29.934,31,3143,3171,1
1667925287642,6.63523,721,1192,1.41987,200,0,5,15.5179,168,0,2.22211,48,0,30.2253,31,3661,3111,1
1667925287892,6.54637,798,2276,1.68237,232,0,5,15.7196,214,0,3.2208,61,0,29.6327,31,6263,3642,1
1667925288142,6.71579,95,0,0.222048,31,0,5,15.7048,210,0,3.03248,60,0,29.9195,31,569,402,1
1667925288392,7.50883,623,37648,1.56115,170,0,5.16667,15.7572,173,687,2.52077,49,0,29.7942,31,8796,3198,1
1667925288642,6.64114,875,8543,2.08838,250,0,5,15.7389,203,142624,2.9912,58,0,29.6898,31,12500,4500,1
1667925288892,6.65187,721,1963,1.39459,209,0,5,15.6533,199,0,2.7601,56,0,30.1635,31,4039,2958,1
1667925289142,6.5829,760,671,1.32995,214,0,5,15.4462,195,0,2.54099,55,0,30.6804,31,2304,2907,1
1667925289392,6.10279,574,2008,0.839968,164,0,4.83333,15.7749,231,0,3.54483,66,0,30.0219,31,1589,1938,1
1667925289642,5.81265,854,3235,1.72797,244,0,4.5,15.4952,208,0,2.88294,59,0,30.8066,31,9200,4266,1
1667925289892,5.8355,693,4017,1.19238,198,0,4.66667,15.5692,195,0,2.69997,56,0,30.6668,31,3549,2943,1
1667925290142,6.21514,753,56,1.19578,215,0,4.85714,15.6106,208,0,3.03555,59,0,30.4578,31,2690,2766,1
1667925290392,6.19312,756,2010,1.28326,221,0,4.66667,15.4303,165,0,2.10787,47,0,31.0103,31,2799,2865,1
1667925290642,5.57579,851,70,1.33923,238,0,4.5,15.7593,216,0,3.13856,61,0,30.3503,31,3829,3477,1
1667925290892,6.16146,737,387,1.2649,210,0,4.83333,15.6022,186,0,2.59293,52,0,30.7613,31,3478,3084,1
1667925291142,6.49273,688,1769,1.25667,198,0,4.85714,15.6543,188,138552,2.59722,53,0,30.6297,31,2381,2673,1
1667925291392,5.09547,618,370,0.787232,175,0,4.5,15.7419,217,0,3.25504,61,0,30.3513,31,2168,2310,1
1667925291642,5.47203,858,9529,1.60685,245,0,4.5,15.5743,202,0,2.9015,57,0,30.5004,31,11451,4290,1
1667925291892,5.41714,875,1335,1.6032,250,0,4.4,15.5393,191,0,2.66138,54,0,30.4294,31,8298,4167,1
1667925292142,4.83558,815,2220,1.21766,233,0,4.14286,15.6139,158,0,2.13056,44,0,30.4196,31,3827,3639,1
1667925292392,4.96682,844,1468,1.34787,241,0,4.16667,15.5432,162,0,2.11958,46,0,30.4669,31,4440,3927,1
1667925292642,4.67887,847,2970,1.25414,242,0,4,15.6628,172,0,2.42643,48,0,29.8949,31,5352,3867,1
1667925292892,4.66171,875,2096,1.38054,250,0,4,15.6776,152,0,2.06368,43,0,30.0763,31,6968,4308,1
1667925293142,4.62171,875,1954,1.38909,250,0,4,15.5053,190,0,2.67622,54,0,29.9101,31,6085,4326,1
1667925293392,4.5992,746,7483,1.08739,213,0,4,15.4892,186,0,2.5241,53,0,29.9774,31,7865,3405,1
1667925293642,4.66171,875,7413,1.45594,250,0,4,15.5329,167,0,2.28266,47,0,30.1783,31,12500,4500,1
1667925293892,4.61714,875,3666,1.44262,250,0,4,15.6809,188,0,2.72723,54,0,29.79,31,12194,4500,1
1667925294142,4.67429,875,3961,1.45594,250,0,4,15.1746,126,0,1.5697,36,0,30.494,31,9985,4488,1
1667925294392,4.66172,875,5442,1.40813,250,0,4,15.3699,146,0,1.70202,41,0,30.4854,31,6999,4347,1
1667925294642,4.64935,693,12296,1.10816,198,0,4,15.4516,155,0,2.0528,44,0,30.1844,31,8604,3432,1
1667925294892,4.61943,875,8948,1.44467,250,0,4,15.8223,197,0,2.97584,56,0,29.5996,31,12500,4500,1
1667925295142,4.68457,875,6031,1.4631,250,0,4,15.504,125,0,1.62022,35,0,30.1937,31,12499,4500,1
1667925295392,4.73372,875,3514,1.46195,250,0,4.16667,15.2994,177,0,2.22464,50,0,30.4606,31,11851,4497,1
1667925295642,4.808,875,2978,1.48006,250,0,4,15.7613,222,0,3.35139,63,0,29.6526,31,6572,4359,1
1667925295892,4.66514,875,2049,1.44307,250,0,4,15.3101,129,0,1.55667,37,0,30.4327,31,8281,4398,1
1667925296142,4.68114,875,2200,1.41901,250,0,4,15.5317,126,0,1.6376,36,0,30.2806,31,6797,4425,1
1667925296392,4.74057,875,3784,1.30118,250,0,4,15.1273,110,0,1.29258,31,0,30.7329,31,6019,3993,1
1667925296642,4.68802,843,3245,1.27518,241,0,4,15.4454,119,0,1.56803,34,0,30.1281,31,5540,3915,1
1667925296892,4.66171,875,4021,1.45018,250,0,4,15.4,145,0,1.92957,41,0,30.5197,31,8633,4470,1
